Id,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,GrLivArea,TotalBsmtSF,1stFlrSF,2ndFlrSF,BedroomAbvGr,FullBath,HalfBath,TotRmsAbvGrd,GarageCars,GarageArea,LotArea,LotFrontage,ExterQual,KitchenQual,BsmtQual,SaleCondition,MoSold,YrSold,SalePrice
833,Timber,1Fam,1Story,7,5,1886,1896,2015,1294,819,0,3,2,1,6,3,547,10468,64,Gd,Gd,NA,Normal,7,2006,407811
365,IDOTRR,1Fam,1Story,6,4,1948,1980,1270,1074,726,0,3,3,0,8,2,373,14279,94,TA,Gd,Gd,Normal,10,2007,290216
496,Blmngtn,Twnhs,2Story,8,7,1960,1981,1103,818,543,441,3,3,0,9,0,0,18876,105,Fa,TA,TA,Abnorml,8,2009,379088
1360,NPkVill,1Fam,1Story,7,8,1923,1933,1181,648,665,0,2,2,0,7,1,165,9323,103,TA,TA,Po,Normal,10,2009,267682
339,SawyerW,1Fam,1Story,7,5,1947,1978,655,525,311,0,3,2,0,6,2,583,7978,56,TA,Gd,Gd,Normal,5,2009,401796
422,Edwards,TwnhsE,2Story,4,7,1992,2010,1372,1169,625,548,5,1,0,7,2,455,4570,89,TA,Gd,Gd,Abnorml,9,2009,330390
165,StoneBr,1Fam,2Story,7,5,1993,2010,962,734,426,384,2,1,0,5,3,609,5992,53,Gd,TA,TA,Normal,8,2007,718563
29,NPkVill,1Fam,1Story,7,7,1898,1899,827,346,415,0,4,2,0,9,2,261,8662,65,TA,Fa,Gd,Normal,7,2007,321870
517,Blmngtn,1Fam,1Story,6,6,1900,1922,1290,467,677,0,3,2,0,8,2,477,29015,76,TA,Ex,TA,Normal,6,2008,385148
194,SWISU,1Fam,1Story,8,5,2002,2010,2229,709,1010,0,3,1,1,7,1,244,9478,83,TA,TA,Gd,Normal,6,2010,590808
1251,Edwards,1Fam,1Story,8,4,1927,1955,1651,1395,1128,0,2,1,0,4,2,485,4589,63,Gd,TA,TA,Normal,8,2008,455276
1327,Veenker,2fmCon,1Story,9,7,1892,1913,1893,1614,1213,0,2,1,0,5,1,185,15651,43,Gd,TA,Gd,Normal,7,2007,755000
1326,CollgCr,1Fam,SFoyer,6,3,1875,1888,1445,687,747,0,3,2,1,6,3,724,26197,51,Gd,Gd,TA,Normal,12,2006,386553
170,NPkVill,1Fam,1Story,8,5,1931,1956,1612,1363,861,0,4,1,1,8,2,532,19184,39,TA,Gd,TA,Abnorml,2,2009,416859
168,Veenker,1Fam,1Story,8,4,1882,1887,794,443,401,0,3,2,1,8,0,0,6531,84,TA,TA,TA,Normal,12,2007,324491
653,NPkVill,1Fam,1.5Fin,8,6,1926,1930,1383,1152,910,0,2,2,0,6,2,457,17383,32,Fa,TA,TA,Normal,12,2008,351595
174,Somerst,1Fam,1.5Fin,9,6,1984,1997,1644,732,668,0,4,1,1,6,2,452,14580,76,Gd,TA,Gd,Normal,10,2009,755000
519,BrDale,TwnhsE,SFoyer,5,8,1876,1910,1576,801,640,0,2,1,0,5,2,502,14373,127,Fa,Gd,Ex,Normal,5,2007,225146
1182,CollgCr,1Fam,1Story,10,7,1986,2010,1622,1028,684,0,2,1,1,4,1,205,10101,65,TA,Gd,TA,Normal,12,2010,700735
1150,Landmrk,1Fam,1.5Fin,7,3,1924,1934,1968,1469,1106,0,4,1,0,6,3,778,8414,45,TA,TA,TA,Normal,9,2010,394098
913,SWISU,1Fam,1.5Fin,3,6,1993,2010,1604,1347,888,0,2,2,1,5,2,318,14649,77,Ex,Gd,TA,Normal,12,2010,379427
492,SWISU,1Fam,1Story,5,7,1947,1978,929,531,578,0,4,3,0,9,2,296,8299,117,Ex,TA,Gd,Abnorml,12,2009,420427
74,BrkSide,1Fam,1Story,8,6,1873,1882,1287,1020,677,0,3,2,0,8,1,232,19199,20,TA,Ex,Gd,Normal,8,2008,412218
1220,Crawfor,1Fam,2Story,8,8,1978,1981,1334,537,710,533,4,2,0,7,2,502,26511,72,Gd,Gd,TA,Normal,9,2010,681764
588,Timber,1Fam,1Story,8,7,1976,1999,1139,981,480,0,3,2,0,6,2,429,29194,109,Gd,TA,TA,Normal,12,2006,729001
751,Timber,1Fam,1Story,8,6,1959,1985,1890,1179,899,0,4,2,1,8,1,195,7857,102,TA,TA,TA,Normal,9,2008,685238
658,Blmngtn,1Fam,1Story,10,3,1951,1970,1600,1267,894,0,3,2,0,7,3,769,4273,40,TA,TA,TA,Abnorml,12,2009,655886
843,Veenker,1Fam,2Story,6,7,1968,1983,1769,848,1194,707,3,2,0,8,2,273,4717,80,Gd,TA,Fa,Family,1,2007,528729
235,Somerst,1Fam,1Story,6,6,2008,2010,1931,1091,886,0,2,1,1,5,2,528,9712,78,Fa,Gd,Gd,Normal,2,2007,697085
733,Blueste,1Fam,1.5Fin,8,4,1964,1969,1077,333,699,0,3,2,1,7,3,532,10191,74,Gd,TA,Ex,Normal,3,2009,506556
215,Sawyer,1Fam,1Story,7,7,1993,2006,870,640,518,0,3,2,1,8,2,510,7830,94,TA,TA,TA,Normal,4,2010,452065
163,SWISU,1Fam,1Story,6,7,1897,1917,1077,466,732,0,4,2,2,9,2,388,14083,82,TA,TA,TA,Partial,7,2009,285598
133,Timber,1Fam,1Story,5,7,1940,1944,1026,758,544,0,3,2,1,8,2,403,11157,96,Gd,Gd,Gd,Normal,1,2006,521814
1099,Edwards,1Fam,1Story,8,6,1872,1904,1294,1032,535,0,3,1,0,6,1,282,9801,51,Gd,TA,TA,Normal,5,2007,345789
223,StoneBr,1Fam,2Story,9,6,1887,1925,1464,574,997,585,3,1,0,5,2,374,4237,120,Fa,Gd,Gd,Abnorml,6,2008,636691
1313,NAmes,1Fam,1Story,8,8,1928,1941,1968,1286,792,0,3,2,1,8,3,771,8651,107,Fa,TA,Ex,Normal,5,2006,641740
186,Blueste,1Fam,1Story,9,5,1983,1998,1514,691,747,0,3,3,0,7,2,471,9869,77,TA,Gd,Gd,Normal,7,2009,570810
42,SawyerW,1Fam,1Story,10,6,1923,1942,1451,474,624,0,3,2,0,6,3,655,23840,47,Gd,TA,Gd,Normal,12,2006,755000
693,Mitchel,1Fam,1Story,7,8,1881,1894,1420,980,947,0,2,2,0,5,3,715,11391,41,Gd,Gd,Gd,Abnorml,4,2007,563269
109,Somerst,1Fam,2Story,8,6,1921,1931,1732,1368,754,692,3,2,1,7,2,510,8046,69,Gd,TA,Gd,Normal,8,2008,755000
39,Blueste,1Fam,1Story,7,6,1951,1969,1284,605,629,0,3,1,0,7,2,453,4069,91,Gd,Gd,Gd,Normal,11,2007,494822
569,MeadowV,1Fam,1Story,8,6,1925,1952,1968,1141,818,0,2,1,0,4,1,198,14937,84,Gd,Gd,TA,Abnorml,7,2007,466955
948,MeadowV,1Fam,2Story,6,7,1975,2010,1457,846,646,582,4,1,1,6,2,411,8612,83,TA,Gd,TA,Normal,6,2006,348675
1234,NoRidge,1Fam,1Story,6,4,1899,1911,1437,500,885,0,5,1,0,8,1,223,23515,20,TA,TA,NA,Normal,11,2006,280801
1404,OldTown,1Fam,1Story,5,6,2002,2010,2184,1159,974,0,3,2,0,6,0,0,11084,38,Gd,TA,Gd,Normal,12,2009,547009
484,SWISU,1Fam,1Story,7,6,1915,1934,2086,670,1213,0,3,2,1,8,3,884,6351,57,Gd,TA,NA,Normal,9,2009,330413
469,Somerst,1Fam,1Story,8,6,1939,1966,1667,1323,878,0,3,2,0,6,3,823,5772,57,TA,Gd,Ex,Normal,4,2010,755000
891,Sawyer,1Fam,2Story,6,6,1992,2010,1675,800,771,670,4,3,1,10,2,566,15514,61,Gd,Gd,TA,Normal,11,2008,472444
25,NWAmes,1Fam,2Story,10,7,1932,1959,1480,957,951,592,3,3,0,9,2,362,9759,92,Ex,Gd,Gd,Normal,6,2007,755000
963,ClearCr,1Fam,SFoyer,5,5,1883,1888,1194,732,595,0,2,2,2,5,2,440,7855,120,Ex,Gd,TA,Abnorml,1,2007,401533
1101,NridgHt,1Fam,1Story,9,7,1909,1917,1787,1315,1194,0,3,1,0,6,1,229,9215,78,TA,Ex,TA,Normal,3,2007,755000
69,NridgHt,1Fam,2Story,7,5,1971,1990,1954,1478,1117,781,3,1,1,6,2,459,15546,66,TA,TA,TA,Normal,1,2008,738258
885,Edwards,Twnhs,1Story,10,6,2010,2010,469,379,217,0,3,2,1,7,2,316,14662,106,Gd,TA,Ex,Normal,11,2009,525184
1232,Somerst,1Fam,1Story,8,6,1879,1881,1235,423,744,0,1,2,1,6,2,503,6996,99,Gd,Gd,Gd,Normal,4,2009,605667
367,IDOTRR,1Fam,1Story,6,5,1912,1926,2009,999,1281,0,3,2,1,7,2,523,18202,59,TA,TA,TA,Normal,11,2008,313996
506,Veenker,1Fam,2Story,9,4,1928,1953,1082,868,514,432,2,2,1,5,0,0,10908,62,Gd,Gd,TA,Normal,2,2007,524359
851,NridgHt,1Fam,2Story,8,7,1987,1992,1672,1209,961,668,2,2,1,5,2,362,4145,70,TA,TA,TA,Normal,10,2010,755000
1282,Sawyer,1Fam,1Story,5,5,1972,1997,1646,776,711,0,2,2,0,5,1,182,6743,62,TA,Gd,TA,Normal,9,2009,304211
384,Landmrk,1Fam,1Story,6,6,1988,2010,1240,956,787,0,2,3,0,6,2,529,9125,20,TA,Gd,TA,Normal,12,2010,381880
735,Blmngtn,1Fam,1Story,6,4,1879,1889,1665,1377,733,0,3,2,0,7,2,552,18664,42,TA,Gd,TA,Normal,10,2008,396338
718,BrDale,1Fam,1Story,6,3,1878,1896,1655,1340,1067,0,3,1,0,6,2,633,12748,94,Gd,TA,Gd,Normal,1,2006,327025
1301,NoRidge,1Fam,1Story,6,8,1988,2010,2512,1422,1338,0,4,1,0,8,2,486,6317,114,Gd,TA,TA,Abnorml,8,2008,755000
455,StoneBr,1Fam,1.5Fin,8,7,1921,1937,2255,1268,1073,0,3,2,2,6,3,445,11660,106,TA,TA,Gd,Normal,2,2007,755000
265,Landmrk,1Fam,2Story,8,5,1953,1961,2040,1306,1313,816,4,2,1,9,2,400,7573,59,Gd,TA,Gd,Partial,1,2010,610400
76,Sawyer,1Fam,1.5Fin,4,4,1979,2010,1461,670,1016,0,3,2,1,6,1,247,8749,92,Gd,Gd,Gd,Normal,7,2007,339007
915,NAmes,1Fam,1Story,8,1,1934,1972,1374,1154,740,0,3,2,0,7,2,394,12975,57,TA,TA,Gd,Partial,3,2009,465158
233,NAmes,1Fam,2Story,7,5,2002,2010,1973,1726,1117,789,2,2,0,6,2,416,12776,112,TA,Gd,TA,Normal,7,2008,553869
445,BrkSide,1Fam,SFoyer,8,5,1917,1950,1390,1167,814,0,3,3,1,7,2,577,6914,78,TA,Gd,Gd,Abnorml,8,2008,445334
396,IDOTRR,1Fam,2Story,9,7,1960,1984,665,292,329,266,4,2,0,7,2,452,19079,50,TA,TA,Ex,Abnorml,2,2007,432759
612,Edwards,1Fam,2Story,8,9,1903,1931,1498,850,828,599,3,2,1,6,2,282,9802,28,Gd,TA,Gd,Normal,7,2008,484924
177,Blueste,1Fam,SLvl,8,5,1968,1996,1273,533,679,0,3,2,1,7,3,717,9421,94,Ex,Ex,Po,Normal,6,2006,430791
19,NWAmes,1Fam,SFoyer,6,2,1965,1993,1985,1486,1135,0,4,2,1,7,2,391,9374,59,Gd,Gd,Gd,Normal,12,2010,612064
1278,BrDale,1Fam,1Story,9,3,1895,1913,1266,1049,813,0,3,2,1,7,2,504,15857,60,TA,TA,TA,Normal,10,2008,279417
1030,BrkSide,1Fam,1Story,7,8,1937,1952,1873,1559,875,0,2,1,1,6,2,373,6014,50,Gd,TA,TA,Partial,3,2006,480666
342,SawyerW,1Fam,2Story,4,5,1960,1978,2211,704,927,884,4,2,0,9,1,192,11061,82,Gd,TA,Gd,Normal,9,2008,527187
1098,Veenker,1Fam,1.5Fin,8,7,1876,1886,1335,1050,917,0,3,2,2,8,2,547,8850,51,TA,Gd,Gd,Normal,7,2007,544931
880,Somerst,1Fam,2Story,9,6,1925,1964,1522,972,730,608,3,1,0,7,2,575,15687,84,Gd,Ex,TA,Normal,10,2006,755000
596,SawyerW,1Fam,SFoyer,7,6,1922,1922,1231,376,674,0,3,1,0,5,2,343,11911,46,Gd,TA,Gd,Partial,3,2007,435545
62,Crawfor,Twnhs,1Story,9,6,1951,1960,1354,624,658,0,3,2,0,6,3,671,11195,49,TA,Gd,Gd,AdjLand,4,2006,708403
1228,Crawfor,1Fam,1Story,9,6,1876,1898,933,560,426,0,3,2,0,7,1,187,8545,87,Gd,TA,Gd,Normal,7,2006,545651
273,Landmrk,1Fam,SFoyer,7,8,1908,1914,1919,1094,1269,0,4,1,0,8,2,476,19509,100,TA,Gd,Gd,Partial,8,2009,436000
1177,Edwards,2fmCon,1Story,5,5,1898,1903,964,347,626,0,2,1,1,5,3,598,2855,61,Gd,TA,Ex,Normal,3,2007,333971
873,SWISU,1Fam,2Story,8,7,1913,1939,1394,1111,843,557,3,2,0,7,3,650,21870,46,TA,Ex,Gd,Abnorml,7,2010,500702
1091,IDOTRR,1Fam,1Story,8,6,1916,1943,1221,635,575,0,3,1,0,6,2,559,13745,78,TA,TA,Gd,Normal,6,2010,332528
1371,BrDale,1Fam,2Story,6,6,1951,1958,1261,856,758,504,3,2,1,7,1,178,4263,67,TA,TA,Ex,Normal,12,2008,343473
279,Sawyer,1Fam,1Story,6,5,1882,1889,1933,1525,1007,0,3,2,0,7,1,132,19288,49,TA,TA,TA,Normal,6,2008,346541
1129,Blmngtn,1Fam,1.5Fin,6,6,1974,1993,979,662,669,0,2,1,0,5,1,214,9614,71,Gd,TA,Gd,Normal,5,2008,467899
695,StoneBr,1Fam,1Story,10,4,1926,1928,1123,340,594,0,4,2,1,8,3,767,11299,75,Ex,TA,TA,Normal,7,2007,755000
369,Somerst,1Fam,1.5Fin,7,6,1999,2010,2150,1516,1493,0,5,0,1,6,2,638,4026,77,Fa,Po,Gd,Normal,12,2007,707726
1346,NWAmes,2fmCon,1Story,8,8,1964,1974,400,235,200,0,3,2,0,7,1,206,12027,40,TA,TA,Gd,Normal,11,2008,428818
37,Crawfor,1Fam,2Story,7,7,1917,1933,1750,1295,1185,700,3,2,1,7,2,378,17218,85,Fa,TA,TA,Partial,4,2009,448504
736,Landmrk,1Fam,1Story,8,7,1900,1931,1638,1161,1059,0,3,2,0,6,2,474,4947,88,TA,TA,TA,Normal,9,2010,392360
1412,StoneBr,Twnhs,1Story,8,8,1994,2000,697,306,368,0,3,2,0,7,2,466,7534,78,TA,TA,Ex,Normal,8,2006,755000
663,NPkVill,2fmCon,1Story,6,6,1886,1893,853,262,427,0,5,1,0,7,2,462,6374,62,TA,Gd,Ex,Normal,6,2007,329172
1286,Mitchel,1Fam,1Story,8,6,1987,1988,1384,855,654,0,3,2,0,6,3,625,6122,54,Fa,Gd,TA,Normal,12,2008,466909
1317,Mitchel,1Fam,1Story,7,6,1886,1925,897,777,491,0,3,2,0,6,2,286,13700,108,TA,Gd,Gd,Normal,4,2009,378129
978,NridgHt,1Fam,1.5Fin,10,8,1882,1899,1094,539,703,0,3,2,1,7,4,739,8468,81,TA,TA,TA,Normal,4,2006,710512
548,Blueste,1Fam,2Story,6,7,1972,2003,1695,1019,789,678,3,2,1,6,1,193,12228,67,Fa,Gd,TA,AdjLand,6,2006,287993
1162,Timber,TwnhsE,1Story,8,5,1895,1910,1279,1147,777,0,3,1,0,7,0,0,15935,42,TA,Gd,Ex,Normal,7,2008,601336
689,Edwards,1Fam,SFoyer,9,6,1890,1904,2203,1778,887,0,3,1,0,5,2,353,8399,82,Gd,TA,Gd,Normal,8,2008,620064
739,NWAmes,1Fam,2Story,8,6,1882,1894,1489,553,685,595,2,2,2,6,2,408,10396,39,Gd,Gd,TA,Normal,11,2010,501996
192,MeadowV,1Fam,1Story,8,6,1912,1913,1124,580,538,0,5,2,2,8,1,196,10885,20,Gd,TA,Gd,Normal,6,2006,413782
920,Timber,1Fam,2Story,3,5,1975,1981,1086,528,496,434,4,2,1,8,3,573,11494,32,TA,TA,Ex,Normal,8,2008,436991
457,NoRidge,TwnhsE,2Story,7,6,1890,1922,900,785,466,360,4,1,2,7,2,420,5484,89,TA,Gd,TA,Partial,3,2008,480435
869,Landmrk,1Fam,1Story,7,6,1961,1985,734,424,316,0,3,2,0,8,0,0,6012,110,Gd,Ex,TA,Normal,12,2008,308681
394,Edwards,TwnhsE,1Story,9,5,1944,1974,1439,1289,977,0,4,1,1,7,2,583,5851,67,TA,Gd,Gd,Abnorml,2,2010,526120
676,BrDale,TwnhsE,2Story,8,5,1990,1990,2202,1525,1380,880,3,2,1,8,2,497,9703,114,Gd,TA,Ex,Abnorml,5,2006,680447
761,Timber,1Fam,2Story,8,6,1894,1920,1370,740,764,548,3,1,0,7,2,445,6199,128,Gd,TA,Ex,Normal,3,2009,679093
1437,CollgCr,1Fam,1Story,5,6,1890,1919,2048,951,1166,0,4,1,0,8,2,391,6034,39,TA,TA,Gd,Normal,11,2008,473423
729,Somerst,1Fam,2Story,8,6,1903,1925,1655,587,1148,662,3,2,0,8,1,257,13329,104,Gd,Gd,TA,Normal,5,2006,576626
420,OldTown,1Fam,2Story,8,5,1911,1920,1188,531,820,475,2,2,0,7,2,529,18950,89,TA,TA,Gd,Normal,9,2008,400564
376,CollgCr,1Fam,1Story,9,7,1991,2003,1306,937,717,0,3,2,0,7,2,520,14066,64,Gd,Gd,Gd,Normal,6,2009,755000
413,IDOTRR,1Fam,1Story,4,6,1886,1898,1368,963,597,0,2,1,0,5,2,492,21926,76,TA,Gd,TA,Normal,6,2007,185404
75,Sawyer,1Fam,1Story,9,6,1977,1998,1026,653,531,0,3,2,1,7,2,529,10186,99,Gd,TA,TA,Normal,10,2008,496949
1367,Sawyer,1Fam,1.5Fin,8,5,2006,2010,2028,1294,1347,0,4,2,0,8,2,503,10421,84,TA,TA,Gd,Normal,10,2008,738933
1142,Blmngtn,1Fam,1Story,8,6,1902,1934,905,377,443,0,3,2,0,8,0,0,6031,71,Ex,Gd,Gd,Normal,1,2008,502693
501,Sawyer,1Fam,2Story,6,5,1951,1976,1010,789,706,404,3,2,1,6,2,390,22327,25,TA,TA,Gd,Normal,9,2006,347028
826,MeadowV,1Fam,1Story,7,7,1934,1955,1349,772,910,0,3,2,0,6,2,519,4143,30,TA,Ex,Gd,Normal,12,2006,352818
196,Blmngtn,Twnhs,1.5Fin,7,5,1923,1951,1364,1165,553,0,3,3,0,7,2,453,6257,53,TA,Gd,Ex,Normal,7,2009,588155
1460,Blueste,1Fam,2Story,8,6,2010,2010,1500,528,914,600,3,0,1,6,2,466,17546,43,Fa,Gd,TA,Normal,5,2007,378101
617,NridgHt,1Fam,1Story,5,6,2006,2010,934,599,401,0,2,3,0,8,2,379,4900,20,TA,Gd,TA,Normal,1,2010,461497
115,SWISU,1Fam,1Story,8,3,1989,2008,1279,1069,607,0,3,1,2,5,2,312,6888,70,Gd,Gd,Gd,Normal,7,2006,499492
418,CollgCr,1Fam,2Story,8,6,1946,1970,1559,531,821,623,3,2,1,7,2,499,3808,88,Gd,Gd,Gd,Abnorml,8,2006,700501
602,Crawfor,1Fam,1Story,6,3,1931,1950,2303,1649,1078,0,4,2,2,9,2,429,4468,109,Fa,TA,NA,Normal,6,2008,253728
970,SawyerW,TwnhsE,1Story,8,6,1902,1931,712,522,492,0,3,2,2,6,2,466,3474,65,Gd,TA,Gd,Normal,1,2007,493404
922,SawyerW,TwnhsE,1Story,2,5,1919,1934,1180,468,620,0,3,1,1,6,2,445,5727,46,TA,TA,Fa,Normal,9,2010,157917
605,Timber,1Fam,1Story,8,6,1948,1951,1668,1457,1120,0,4,2,0,7,0,0,15298,73,Gd,Ex,Ex,Normal,2,2009,755000
1449,IDOTRR,1Fam,1Story,7,8,1895,1898,1544,1226,969,0,3,2,0,8,1,217,6957,117,Gd,Gd,NA,Partial,4,2007,227537
90,SawyerW,1Fam,1Story,9,8,1873,1891,780,379,383,0,3,3,1,9,2,351,15288,80,TA,TA,TA,AdjLand,9,2008,387200
849,Mitchel,1Fam,1Story,6,6,1939,1955,651,314,413,0,3,2,1,8,1,248,9296,58,Gd,TA,Gd,Abnorml,4,2006,344037
1115,NPkVill,1Fam,1Story,7,7,1934,1955,1311,636,795,0,3,1,0,6,3,807,5259,67,TA,TA,TA,Normal,8,2010,425783
1396,BrkSide,1Fam,1Story,7,6,1875,1883,2053,1427,1430,0,3,1,0,7,3,576,15649,65,TA,Gd,TA,Normal,5,2008,391961
754,CollgCr,2fmCon,1Story,2,7,1949,1979,1499,968,606,0,3,1,0,7,2,499,7386,30,Gd,Gd,TA,Normal,5,2009,364906
499,BrDale,1Fam,1Story,7,6,1953,1961,1020,871,636,0,2,2,0,5,2,415,7727,43,Gd,TA,TA,Normal,3,2009,314274
12,BrDale,1Fam,2Story,8,8,1886,1891,1000,326,508,400,4,1,1,8,2,483,31541,78,TA,Gd,Ex,Normal,6,2008,344451
397,Landmrk,1Fam,1Story,1,6,1937,1961,2035,742,935,0,3,2,0,7,1,205,5605,88,TA,TA,Po,Normal,5,2010,132506
285,NPkVill,1Fam,2Story,9,7,1890,1924,641,463,327,256,3,2,1,8,2,404,29856,20,TA,Gd,TA,Normal,7,2007,380127
691,CollgCr,1Fam,2Story,8,6,1900,1935,1740,1424,1007,696,4,3,2,10,2,506,11330,57,Gd,TA,NA,Normal,6,2010,409391
1198,BrDale,TwnhsE,1Story,10,6,1983,2006,1798,1405,1160,0,4,2,0,7,0,0,14383,88,TA,Gd,Gd,Normal,6,2007,540901
1368,MeadowV,1Fam,2Story,10,6,1988,2010,965,759,548,386,3,3,0,9,2,476,6931,82,Gd,Ex,Gd,Normal,2,2008,570453
690,Veenker,TwnhsE,SLvl,2,7,1998,2004,1284,1113,527,0,4,2,0,8,2,439,9664,108,TA,Ex,Gd,Normal,7,2006,404816
852,OldTown,TwnhsE,1.5Fin,7,5,1877,1883,962,829,513,0,3,1,0,7,1,215,7623,73,Gd,Gd,Gd,Alloca,1,2009,358838
160,Sawyer,1Fam,SFoyer,5,5,2002,2010,1741,975,768,0,3,3,0,8,2,310,8607,88,TA,Gd,Gd,Normal,1,2007,438664
896,Somerst,1Fam,2Story,6,6,2008,2009,1960,611,1254,784,4,1,0,8,4,964,12973,80,TA,TA,TA,Normal,8,2009,674751
1193,CollgCr,1Fam,1Story,9,6,1895,1899,1703,1488,1137,0,3,1,2,7,2,514,15554,52,Gd,Fa,TA,Normal,3,2007,660611
258,Sawyer,1Fam,1.5Fin,8,7,1995,2010,400,325,224,0,3,2,2,6,2,615,11870,61,TA,TA,Gd,Normal,4,2010,399255
336,NridgHt,1Fam,1Story,7,6,1909,1939,1481,461,947,0,3,1,0,7,2,414,15157,50,Gd,Gd,Gd,Normal,11,2009,697404
1372,Veenker,1Fam,1Story,8,5,1912,1949,699,311,486,0,3,2,0,8,2,399,13287,37,Gd,Gd,Gd,Abnorml,6,2009,536783
1040,CollgCr,1Fam,1Story,7,5,1993,2005,1610,1023,694,0,3,2,0,6,3,683,11113,86,Ex,TA,Gd,Normal,10,2006,755000
516,NoRidge,Twnhs,1Story,5,8,1936,1973,1840,857,1217,0,3,2,0,7,3,774,7505,56,TA,TA,Gd,Normal,2,2007,755000
1016,IDOTRR,TwnhsE,2Story,7,6,1942,1945,1335,788,731,534,1,1,1,4,2,420,9305,57,Gd,TA,TA,Normal,5,2008,367119
769,CollgCr,1Fam,1Story,8,8,1932,1941,702,604,387,0,2,1,0,6,2,444,5273,49,TA,Gd,Gd,Normal,3,2008,478880
1293,NAmes,1Fam,2Story,8,6,2006,2010,1281,1021,678,512,5,3,1,10,2,359,15003,69,Gd,Gd,Gd,AdjLand,9,2009,729309
762,CollgCr,1Fam,1Story,5,6,2002,2010,1719,699,805,0,3,2,1,7,2,459,15067,113,Ex,Fa,TA,Normal,4,2008,642651
1075,BrDale,1Fam,1Story,8,6,1996,2010,1901,822,1290,0,3,1,0,5,0,0,16730,76,Ex,TA,Gd,Normal,9,2008,548652
522,Blmngtn,1Fam,2Story,7,6,2009,2010,2038,835,1147,815,2,2,0,5,2,504,8784,21,Gd,TA,Gd,Normal,10,2010,755000
23,Crawfor,1Fam,1Story,6,1,1997,2010,2185,881,1318,0,3,1,0,5,2,476,17718,20,TA,TA,Ex,Normal,12,2007,681781
357,NoRidge,1Fam,1.5Fin,7,5,1927,1965,1437,530,802,0,3,2,1,7,2,357,6950,113,TA,Gd,TA,Normal,11,2008,654989
1452,SWISU,1Fam,1Story,7,4,2003,2006,1504,961,685,0,3,3,1,7,2,489,17723,77,Gd,Gd,Gd,Normal,12,2007,573507
341,SawyerW,2fmCon,1Story,7,6,1962,1974,1531,832,896,0,3,1,1,5,2,443,9365,72,Gd,TA,TA,Normal,6,2006,547844
432,OldTown,1Fam,1Story,9,8,1949,1971,1228,963,817,0,4,2,0,9,2,334,2937,101,TA,TA,NA,Abnorml,12,2007,270474
474,MeadowV,1Fam,1Story,7,5,1951,1977,1444,935,969,0,3,3,0,9,2,280,5830,83,TA,Gd,Gd,Normal,7,2008,360229
218,OldTown,1Fam,2Story,6,6,1875,1894,1133,648,684,453,3,2,2,8,0,0,8056,71,Gd,Gd,Ex,Normal,11,2008,314580
912,ClearCr,TwnhsE,1.5Fin,6,6,2004,2010,1767,1237,968,0,1,2,1,5,3,659,3150,62,TA,TA,Fa,Partial,7,2009,520915
1173,SWISU,1Fam,1Story,10,5,1970,2009,1184,581,664,0,2,2,0,6,2,438,8724,43,Gd,TA,Gd,Normal,6,2006,604023
1012,BrDale,2fmCon,1Story,8,8,1950,1950,915,786,634,0,5,2,0,9,1,241,17382,20,TA,Gd,Gd,Normal,12,2008,360545
1421,CollgCr,1Fam,1Story,7,5,1929,1937,1751,630,1106,0,4,2,1,8,1,150,15275,101,TA,Gd,TA,Normal,9,2009,455531
94,NAmes,TwnhsE,1Story,7,9,1882,1909,2008,1677,935,0,2,2,0,7,0,0,15409,62,Fa,TA,TA,Normal,2,2006,413801
1009,ClearCr,1Fam,2Story,8,6,1886,1911,1413,1166,757,565,3,1,1,6,2,568,13360,34,TA,Gd,TA,Abnorml,5,2007,525020
697,Crawfor,1Fam,2Story,8,6,2006,2010,964,819,464,385,3,2,0,6,2,580,8357,80,TA,Gd,Fa,Normal,6,2007,447435
997,MeadowV,1Fam,2Story,8,6,1919,1940,1171,760,574,468,4,2,1,7,2,393,11480,96,Gd,TA,TA,Normal,10,2008,400926
154,SawyerW,1Fam,1Story,7,6,1960,1985,1361,539,620,0,2,1,1,6,1,231,16765,27,Ex,TA,Ex,Normal,9,2010,692508
1308,Edwards,1Fam,2Story,9,5,1942,1965,1435,1271,631,574,4,2,1,9,2,452,12222,74,TA,TA,Ex,Normal,3,2009,545722
1459,Somerst,1Fam,1Story,8,6,1931,1966,1756,889,1167,0,2,1,0,5,2,398,9680,46,Gd,TA,TA,Normal,1,2007,696978
790,IDOTRR,1Fam,SLvl,8,7,1906,1921,754,295,464,0,3,2,0,6,1,232,10778,68,Gd,TA,TA,Normal,12,2009,297246
581,NWAmes,TwnhsE,1Story,8,9,2003,2007,1520,517,868,0,4,1,1,8,2,420,13646,39,Ex,Gd,TA,Partial,1,2010,755000
704,Timber,TwnhsE,1.5Fin,6,5,1942,1976,1572,927,686,0,2,2,0,5,2,356,10836,66,TA,Gd,Fa,Normal,11,2007,409006
1226,SWISU,1Fam,2Story,8,6,1922,1923,1334,642,730,533,3,2,0,6,0,0,4308,59,Fa,TA,TA,Normal,2,2009,282246
488,Crawfor,1Fam,SLvl,6,6,1896,1908,1975,1288,1127,0,2,1,0,6,2,459,16220,83,Ex,TA,Gd,Normal,9,2007,638630
